state,district,pincode,Year,Month,age_0_5,age_5_17,age_18_greater,Total_Enrollment,bio_age_5_17,bio_age_17_,Biometric_Updates,demo_age_5_17,demo_age_17_,Demographic_Updates,Total_Updates,Service_Desert_Score,Female_Updates,Male_Updates,GUP_Index,Update_Gap,Vulnerability_Index,Is_Anomaly,Auth_Failure_Rate
Karnataka,Bangalore Rural,560067,2025,6,0.0,0.0,0.0,0.0,140.0,158.0,298.0,0.0,0.0,0.0,298.0,0.0,151,147.0,1.0202702702702702,0.0,0.0,0,2.782990432255895
Jharkhand,West Singhbhum,833217,2025,12,7.0,1.0,0.0,8.0,64.0,70.0,134.0,1.0,117.0,118.0,252.0,0.0316205533596837,138,114.0,1.2,0.0,0.0402298850574712,0,3.064311197256735
Haryana,Bhiwani,127201,2025,7,0.0,0.0,0.0,0.0,669.0,652.0,1321.0,0.0,0.0,0.0,1321.0,0.0,646,675.0,0.955621301775148,0.0,0.0,0,4.244850401600429
Uttar Pradesh,Azamgarh,276125,2025,7,58.0,166.0,10.0,234.0,250.0,199.0,449.0,0.0,0.0,0.0,449.0,0.52,233,216.0,1.0737327188940091,0.0,0.1447368421052631,0,2.854769180211145
Karnataka,Raichur,584129,2025,10,68.0,11.0,4.0,83.0,147.0,191.0,338.0,38.0,242.0,280.0,618.0,0.1340872374798061,284,334.0,0.8477611940298507,0.0,0.1521367521367521,0,4.889591535736486
Tamil Nadu,Thoothukkudi,628206,2025,12,5.0,0.0,0.0,5.0,96.0,99.0,195.0,13.0,64.0,77.0,272.0,0.0183150183150183,123,149.0,0.82,0.0,0.026978417266187,0,2.128165637064025
Karnataka,Vijayanagara,583213,2025,12,41.0,2.0,0.0,43.0,12.0,14.0,26.0,16.0,100.0,116.0,142.0,0.3006993006993007,71,71.0,0.9861111111111112,0.0,0.3306451612903225,0,2.653125612824028
Assam,Karimganj,788719,2025,5,0.0,0.0,0.0,0.0,58.0,15.0,73.0,0.0,0.0,0.0,73.0,0.0,36,37.0,0.9473684210526316,0.0,0.0,0,2.590410098413424
Bihar,Vaishali,844139,2025,4,0.0,0.0,0.0,0.0,62.0,77.0,139.0,0.0,0.0,0.0,139.0,0.0,68,71.0,0.9444444444444444,0.0,0.0,0,4.415923843963889
Rajasthan,Alwar,301025,2025,5,0.0,0.0,0.0,0.0,150.0,168.0,318.0,0.0,0.0,0.0,318.0,0.0,160,158.0,1.0062893081761006,0.0,0.0,0,2.3179204335489048
Karnataka,Shivamogga,577226,2025,12,2.0,0.0,0.0,2.0,16.0,6.0,22.0,0.0,23.0,23.0,45.0,0.0434782608695652,21,24.0,0.84,0.0,0.0625,0,3.095127879228162
Gujarat,Kheda,387640,2025,9,25.0,14.0,4.0,43.0,84.0,128.0,212.0,12.0,264.0,276.0,488.0,0.0879345603271983,214,274.0,0.7781818181818182,0.0,0.0795112781954887,0,2.411037751282609
Manipur,Bishnupur,795149,2025,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,4.436014910410529
Bihar,Patna,801108,2025,4,0.0,0.0,0.0,0.0,281.0,283.0,564.0,0.0,0.0,0.0,564.0,0.0,249,315.0,0.7879746835443038,0.0,0.0,0,3.781422915141469
Andhra Pradesh,Hyderabad,500050,2025,9,11.0,1.0,0.0,12.0,30.0,52.0,82.0,4.0,44.0,48.0,130.0,0.0916030534351145,62,68.0,0.8985507246376812,0.0,0.1153846153846153,0,4.150801178407463
Maharashtra,Solapur,413409,2025,4,0.0,0.0,0.0,0.0,58.0,92.0,150.0,0.0,0.0,0.0,150.0,0.0,70,80.0,0.8641975308641975,0.0,0.0,0,2.109069548470446
Assam,Baksa,781316,2025,12,1.0,0.0,0.0,1.0,0.0,5.0,5.0,2.0,12.0,14.0,19.0,0.05,8,11.0,0.6666666666666666,0.0,0.0714285714285714,0,4.740657824669761
Tamil Nadu,Chengalpattu,600048,2025,10,2.0,1.0,0.0,3.0,0.0,1.0,1.0,17.0,173.0,190.0,191.0,0.015625,86,105.0,0.8113207547169812,0.0,0.0153846153846153,0,2.9683201848635035
Odisha,Ganjam,761126,2025,7,0.0,0.0,0.0,0.0,104.0,103.0,207.0,0.0,0.0,0.0,207.0,0.0,88,119.0,0.7333333333333333,0.0,0.0,0,3.3585762119978977
Odisha,Kendrapara,754214,2025,6,0.0,0.0,0.0,0.0,61.0,89.0,150.0,0.0,0.0,0.0,150.0,0.0,78,72.0,1.0684931506849316,0.0,0.0,0,3.0899797481485463
Delhi,North East,110094,2025,6,0.0,0.0,0.0,0.0,75.0,1901.0,1976.0,0.0,0.0,0.0,1976.0,0.0,798,1178.0,0.6768447837150128,0.0,0.0,0,3.603656975211142
Maharashtra,Nashik,422201,2025,4,0.0,0.0,0.0,0.0,57.0,74.0,131.0,0.0,0.0,0.0,131.0,0.0,63,68.0,0.9130434782608696,0.0,0.0,0,3.847905571633195
Karnataka,Bagalkot,587125,2025,5,0.0,0.0,0.0,0.0,243.0,206.0,449.0,0.0,0.0,0.0,449.0,0.0,180,269.0,0.6666666666666666,0.0,0.0,0,3.842877585747391
Kerala,Wayanad,670645,2025,7,0.0,0.0,0.0,0.0,265.0,567.0,832.0,0.0,0.0,0.0,832.0,0.0,380,452.0,0.8388520971302428,0.0,0.0,0,4.356898646109644
Punjab,Ferozepur,152001,2025,12,8.0,1.0,0.0,9.0,106.0,67.0,173.0,5.0,136.0,141.0,314.0,0.0285714285714285,138,176.0,0.7796610169491526,0.0,0.037037037037037,0,4.4842571060769
Andaman And Nicobar Islands,North And Middle Andaman,744205,2025,5,0.0,0.0,0.0,0.0,79.0,50.0,129.0,0.0,0.0,0.0,129.0,0.0,54,75.0,0.7105263157894737,0.0,0.0,0,2.6137892140205
Mizoram,Mammit,796441,2025,10,4.0,1.0,0.0,5.0,16.0,26.0,42.0,1.0,46.0,47.0,89.0,0.0555555555555555,44,45.0,0.9565217391304348,0.0,0.0631578947368421,0,2.6666432833774465
Kerala,Kozhikode,673582,2025,11,34.0,15.0,0.0,49.0,115.0,131.0,246.0,33.0,307.0,340.0,586.0,0.0834752981260647,324,262.0,1.231939163498099,0.0,0.080188679245283,0,3.1621473053119558
Tamil Nadu,Kancheepuram,603311,2025,11,5.0,0.0,0.0,5.0,58.0,43.0,101.0,2.0,52.0,54.0,155.0,0.032051282051282,67,88.0,0.7528089887640449,0.0,0.046583850931677,0,2.261446931278093
Madhya Pradesh,Mandsaur,458669,2025,10,64.0,2.0,0.0,66.0,68.0,62.0,130.0,6.0,109.0,115.0,245.0,0.2682926829268293,135,110.0,1.2162162162162162,0.0,0.3076923076923077,0,2.1475208164879347
Karnataka,Vijayanagara,583213,2025,7,0.0,0.0,0.0,0.0,17.0,32.0,49.0,0.0,0.0,0.0,49.0,0.0,28,21.0,1.2727272727272727,0.0,0.0,0,4.224510569798566
Maharashtra,Buldhana,443106,2025,6,0.0,0.0,0.0,0.0,265.0,488.0,753.0,0.0,0.0,0.0,753.0,0.0,328,425.0,0.7699530516431925,0.0,0.0,0,4.3374205755195785
Rajasthan,Chittorgarh,312604,2025,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0,1.0,0.0,0.0,0.5,0,3.205467710443927
Jharkhand,Dhanbad,828307,2025,3,0.0,0.0,0.0,0.0,66.0,108.0,174.0,38.0,936.0,974.0,1148.0,0.0,577,571.0,1.0087412587412588,0.0,0.0,0,4.012571032045303
Andhra Pradesh,Visakhapatnam,530027,2025,9,46.0,3.0,0.0,49.0,201.0,209.0,410.0,34.0,406.0,440.0,850.0,0.0575793184488836,433,417.0,1.0358851674641147,0.0,0.0766666666666666,0,4.2744634043299605
Tamil Nadu,Villupuram,604206,2025,3,0.0,0.0,0.0,0.0,107.0,40.0,147.0,28.0,190.0,218.0,365.0,0.0,179,186.0,0.9572192513368984,0.0,0.0,0,4.322060549527119
Karnataka,Dharwad,580020,2025,9,103.0,9.0,0.0,112.0,142.0,268.0,410.0,42.0,386.0,428.0,838.0,0.133492252681764,363,475.0,0.7626050420168067,0.0,0.1624605678233438,0,3.674842667881142
Tamil Nadu,Krishnagiri,635117,2025,5,0.0,0.0,0.0,0.0,267.0,191.0,458.0,0.0,0.0,0.0,458.0,0.0,254,204.0,1.2390243902439024,0.0,0.0,0,3.865499153626332
Uttarakhand,Pauri Garhwal,249304,2025,5,0.0,0.0,0.0,0.0,27.0,42.0,69.0,0.0,0.0,0.0,69.0,0.0,38,31.0,1.1875,0.0,0.0,0,2.98085726445338
Punjab,Hoshiarpur,146024,2025,12,3.0,0.0,0.0,3.0,71.0,46.0,117.0,4.0,56.0,60.0,177.0,0.0168539325842696,85,92.0,0.913978494623656,0.0,0.0248618784530386,0,2.528664098811624
West Bengal,Paschim Medinipur,721420,2025,9,6.0,0.0,0.0,6.0,11.0,10.0,21.0,4.0,32.0,36.0,57.0,0.1034482758620689,27,30.0,0.8709677419354839,0.0,0.140625,0,4.539413707100448
Uttar Pradesh,Jaunpur,223104,2025,9,56.0,101.0,2.0,159.0,485.0,215.0,700.0,185.0,803.0,988.0,1688.0,0.0941385435168739,782,906.0,0.8621830209481808,0.0,0.0467532467532467,0,3.622804582365331
Kerala,Kozhikode,673002,2025,5,0.0,0.0,0.0,0.0,32.0,26.0,58.0,0.0,0.0,0.0,58.0,0.0,29,29.0,0.9666666666666668,0.0,0.0,0,3.644355568001749
Karnataka,Bangalore,560071,2025,10,2.0,0.0,0.0,2.0,5.0,12.0,17.0,0.0,17.0,17.0,34.0,0.0571428571428571,17,17.0,0.9444444444444444,0.0,0.081081081081081,0,4.232606757532471
Odisha,Mayurbhanj,757039,2025,6,0.0,0.0,0.0,0.0,254.0,201.0,455.0,0.0,0.0,0.0,455.0,0.0,210,245.0,0.8536585365853658,0.0,0.0,0,3.6204993548254327
Gujarat,Anand,388560,2025,12,25.0,1.0,1.0,27.0,87.0,140.0,227.0,14.0,121.0,135.0,362.0,0.0743801652892562,170,192.0,0.8808290155440415,0.0,0.0992307692307692,0,3.12554409616436
Assam,Nagaon,782137,2025,12,8.0,1.0,0.0,9.0,41.0,164.0,205.0,12.0,152.0,164.0,369.0,0.0243243243243243,185,184.0,1.0,0.0,0.0316622691292876,0,2.8452092326022718
Madhya Pradesh,Indore,453332,2025,11,7.0,2.0,0.0,9.0,17.0,17.0,34.0,7.0,32.0,39.0,73.0,0.1216216216216216,32,41.0,0.7619047619047619,0.0,0.1265060240963855,0,3.152147053965563
Tripura,South Tripura,799157,2025,5,0.0,0.0,0.0,0.0,68.0,212.0,280.0,0.0,0.0,0.0,280.0,0.0,132,148.0,0.8859060402684564,0.0,0.0,0,2.3977228857795314
Odisha,Baudh,762014,2025,10,2.0,1.0,0.0,3.0,4.0,10.0,14.0,0.0,27.0,27.0,41.0,0.0714285714285714,16,25.0,0.6153846153846154,0.0,0.0666666666666666,0,4.022435753600866
Telangana,Mahabubnagar,509208,2025,5,0.0,0.0,0.0,0.0,199.0,109.0,308.0,0.0,0.0,0.0,308.0,0.0,148,160.0,0.9192546583850932,0.0,0.0,0,2.6808423443052103
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533308,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,144.0,172.0,172.0,0.0,66,106.0,0.616822429906542,0.0,0.0,0,3.865199514414834
Uttar Pradesh,Jaunpur,222136,2025,6,0.0,0.0,0.0,0.0,372.0,236.0,608.0,0.0,0.0,0.0,608.0,0.0,304,304.0,0.99672131147541,0.0,0.0,0,3.298938765869055
West Bengal,Nadia,741247,2025,10,14.0,1.0,0.0,15.0,34.0,37.0,71.0,14.0,237.0,251.0,322.0,0.0464396284829721,170,152.0,1.1111111111111112,0.0,0.0621301775147929,0,3.967613106492093
Bihar,Patna,801103,2025,3,0.0,0.0,0.0,0.0,268.0,485.0,753.0,104.0,1325.0,1429.0,2182.0,0.0,997,1185.0,0.8406408094435076,0.0,0.0,0,3.112561880444182
Gujarat,Ahmedabad,382418,2025,6,0.0,0.0,0.0,0.0,388.0,830.0,1218.0,0.0,0.0,0.0,1218.0,0.0,636,582.0,1.0909090909090908,0.0,0.0,0,4.487035008843193
West Bengal,Alipurduar,736207,2025,5,0.0,0.0,0.0,0.0,23.0,48.0,71.0,0.0,0.0,0.0,71.0,0.0,30,41.0,0.7142857142857143,0.0,0.0,0,4.242069434989118
Uttar Pradesh,Shahjahanpur,242303,2025,11,40.0,67.0,4.0,111.0,477.0,246.0,723.0,75.0,606.0,681.0,1404.0,0.0790035587188612,787,617.0,1.273462783171521,0.0,0.0427440633245382,0,2.082495891255123
Andhra Pradesh,Kurnool,518333,2025,6,0.0,0.0,0.0,0.0,372.0,94.0,466.0,0.0,0.0,0.0,466.0,0.0,208,258.0,0.803088803088803,0.0,0.0,0,2.2676574142492845
Jharkhand,Pakur,816102,2025,3,0.0,0.0,0.0,0.0,75.0,111.0,186.0,0.0,0.0,0.0,186.0,0.0,82,104.0,0.780952380952381,0.0,0.0,0,2.57162280218506
Tripura,Dhalai,799288,2025,7,0.0,0.0,0.0,0.0,16.0,28.0,44.0,0.0,0.0,0.0,44.0,0.0,18,26.0,0.6666666666666666,0.0,0.0,0,4.335194592517517
Jammu And Kashmir,Ganderbal,191201,2025,3,0.0,0.0,0.0,0.0,163.0,298.0,461.0,84.0,480.0,564.0,1025.0,0.0,482,543.0,0.8860294117647058,0.0,0.0,0,2.0419435827319035
Andhra Pradesh,Ananthapuramu,515822,2025,6,0.0,0.0,0.0,0.0,154.0,41.0,195.0,0.0,0.0,0.0,195.0,0.0,104,91.0,1.1304347826086956,0.0,0.0,0,2.9001759895516925
Gujarat,Sabarkantha,383410,2025,12,8.0,0.0,0.0,8.0,78.0,87.0,165.0,8.0,135.0,143.0,308.0,0.0258899676375404,150,158.0,0.9433962264150944,0.0,0.0378548895899053,0,3.6329243957829336
Karnataka,Davanagere,577514,2025,7,0.0,0.0,0.0,0.0,11.0,54.0,65.0,0.0,0.0,0.0,65.0,0.0,42,23.0,1.75,0.0,0.0,0,3.0788081412750263
Madhya Pradesh,Neemuch,458664,2025,10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,4.315739255935865
Odisha,Jajapur,755036,2025,4,0.0,0.0,0.0,0.0,75.0,64.0,139.0,0.0,0.0,0.0,139.0,0.0,65,74.0,0.8666666666666667,0.0,0.0,0,3.89436078281041
Uttar Pradesh,Banda,210126,2025,3,0.0,0.0,0.0,0.0,876.0,495.0,1371.0,128.0,2594.0,2722.0,4093.0,0.0,1810,2283.0,0.7924693520140105,0.0,0.0,0,3.6727206808341193
Bihar,Begusarai,848203,2025,4,0.0,0.0,0.0,0.0,43.0,40.0,83.0,0.0,0.0,0.0,83.0,0.0,44,39.0,1.1,0.0,0.0,0,3.3838653702556347
Telangana,Warangal,506132,2025,12,19.0,0.0,0.0,19.0,168.0,76.0,244.0,39.0,436.0,475.0,719.0,0.0263888888888888,337,382.0,0.8798955613577023,0.0,0.0385656292286874,0,4.959652914815733
Uttar Pradesh,Ghaziabad,245201,2025,5,0.0,0.0,0.0,0.0,223.0,91.0,314.0,0.0,0.0,0.0,314.0,0.0,167,147.0,1.1283783783783785,0.0,0.0,0,2.511135398413749
Chhattisgarh,Bilaspur,495330,2025,12,78.0,6.0,0.0,84.0,947.0,704.0,1651.0,133.0,1344.0,1477.0,3128.0,0.0268456375838926,1252,1876.0,0.6670218433670752,0.0,0.0364145658263305,0,2.125434050575548
Rajasthan,Ajmer,305005,2025,6,0.0,0.0,0.0,0.0,52.0,46.0,98.0,0.0,0.0,0.0,98.0,0.0,46,52.0,0.8679245283018868,0.0,0.0,0,4.177827853292811
Maharashtra,Amravati,444719,2025,7,0.0,0.0,0.0,0.0,284.0,966.0,1250.0,0.0,0.0,0.0,1250.0,0.0,654,596.0,1.0954773869346734,0.0,0.0,0,2.237807655158376
Mizoram,Serchhip,796161,2025,10,1.0,0.0,0.0,1.0,12.0,7.0,19.0,4.0,12.0,16.0,35.0,0.0277777777777777,17,18.0,0.8947368421052632,0.0,0.0405405405405405,0,3.468357191442537
Madhya Pradesh,East Nimar,450661,2025,12,59.0,28.0,1.0,88.0,132.0,575.0,707.0,35.0,162.0,197.0,904.0,0.0972375690607734,406,498.0,0.8136272545090181,0.0,0.0903323262839879,0,4.488058701121638
Maharashtra,Satara,415537,2025,11,12.0,0.0,1.0,13.0,38.0,62.0,100.0,10.0,424.0,434.0,534.0,0.0242990654205607,265,269.0,0.9814814814814816,0.0,0.0350364963503649,0,3.4861675136807357
Assam,Jorhat,785614,2025,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,0.0,3,4.0,0.6,0.0,0.0,0,2.965881187780847
Andhra Pradesh,Nellore,524201,2025,11,66.0,9.0,0.0,75.0,433.0,219.0,652.0,85.0,848.0,933.0,1585.0,0.0472887767969735,705,880.0,0.8002270147559591,0.0,0.0596026490066225,0,3.655705478395626
Andhra Pradesh,Adilabad,504201,2025,3,0.0,0.0,0.0,0.0,37.0,92.0,129.0,21.0,206.0,227.0,356.0,0.0,160,196.0,0.8121827411167513,0.0,0.0,0,2.9355420741130387
Kerala,Idukki,685619,2025,10,7.0,0.0,0.0,7.0,20.0,50.0,70.0,6.0,62.0,68.0,138.0,0.0503597122302158,69,69.0,0.9857142857142858,0.0,0.071917808219178,0,3.085224551644425
Uttar Pradesh,Jaunpur,222112,2025,3,0.0,0.0,0.0,0.0,21.0,18.0,39.0,13.0,70.0,83.0,122.0,0.0,54,68.0,0.782608695652174,0.0,0.0,0,2.014801937946367
Kerala,Malappuram,673637,2025,9,27.0,13.0,0.0,40.0,130.0,115.0,245.0,38.0,297.0,335.0,580.0,0.0688468158347676,308,272.0,1.1282051282051282,0.0,0.0652173913043478,0,3.464672108521995
Maharashtra,Kolhapur,416004,2025,7,0.0,0.0,0.0,0.0,82.0,104.0,186.0,0.0,0.0,0.0,186.0,0.0,91,95.0,0.9479166666666666,0.0,0.0,0,2.026966854129672
Bihar,East Champaran,845456,2025,9,44.0,80.0,1.0,125.0,173.0,231.0,404.0,125.0,1727.0,1852.0,2256.0,0.0553832521045635,1060,1196.0,0.885547201336675,0.0,0.0282115869017632,0,2.162765575798308
Andhra Pradesh,Kurnool,518302,2025,5,0.0,0.0,0.0,0.0,819.0,202.0,1021.0,0.0,0.0,0.0,1021.0,0.0,488,533.0,0.9138576779026216,0.0,0.0,0,3.981666299854842
Tamil Nadu,Erode,638012,2025,4,0.0,0.0,0.0,0.0,47.0,112.0,159.0,0.0,0.0,0.0,159.0,0.0,76,83.0,0.9047619047619048,0.0,0.0,0,4.43422694231885
Rajasthan,Jaipur,303012,2025,3,0.0,0.0,0.0,0.0,323.0,377.0,700.0,0.0,0.0,0.0,700.0,0.0,316,384.0,0.8207792207792208,0.0,0.0,0,2.6465873668101336
Jammu And Kashmir,Samba,184141,2025,6,0.0,0.0,0.0,0.0,62.0,62.0,124.0,0.0,0.0,0.0,124.0,0.0,59,65.0,0.8939393939393939,0.0,0.0,0,2.415992326442518
Madhya Pradesh,Gwalior,474007,2025,11,1.0,0.0,0.0,1.0,7.0,2.0,9.0,0.0,3.0,3.0,12.0,0.0769230769230769,5,7.0,0.625,0.0,0.1071428571428571,0,4.862490347415552
Odisha,Kendrapara,754250,2025,5,0.0,0.0,0.0,0.0,105.0,137.0,242.0,0.0,0.0,0.0,242.0,0.0,121,121.0,0.9918032786885246,0.0,0.0,0,2.2660523179941743
Odisha,Khordha,754004,2025,9,0.0,1.0,0.0,1.0,1.0,9.0,10.0,0.0,8.0,8.0,18.0,0.0526315789473684,7,11.0,0.5833333333333334,0.0,0.0,0,4.480231513741446
Maharashtra,Nashik,422005,2025,12,10.0,3.0,0.0,13.0,112.0,104.0,216.0,16.0,107.0,123.0,339.0,0.038235294117647,169,170.0,0.9883040935672516,0.0,0.0424929178470254,0,4.583704181710517
Uttar Pradesh,Basti,272126,2025,6,0.0,0.0,0.0,0.0,23.0,29.0,52.0,0.0,0.0,0.0,52.0,0.0,20,32.0,0.6060606060606061,0.0,0.0,0,2.9619287186877474
Odisha,Kendrapara,754217,2025,10,38.0,10.0,3.0,51.0,150.0,105.0,255.0,28.0,195.0,223.0,478.0,0.1064718162839248,196,282.0,0.6925795053003534,0.0,0.1143396226415094,0,3.1269342754961515
Telangana,K.V. Rangareddy,500039,2025,12,25.0,7.0,2.0,34.0,324.0,167.0,491.0,55.0,184.0,239.0,730.0,0.0465116279069767,312,418.0,0.7446300715990454,0.0,0.052156862745098,0,3.887614244950499
Kerala,Kannur,670105,2025,11,18.0,5.0,2.0,25.0,22.0,56.0,78.0,8.0,94.0,102.0,180.0,0.1381215469613259,91,89.0,1.011111111111111,0.0,0.1427184466019417,0,2.8712552750156184
Gujarat,Kheda,387360,2025,11,34.0,14.0,1.0,49.0,101.0,103.0,204.0,25.0,101.0,126.0,330.0,0.148036253776435,156,174.0,0.8914285714285715,0.0,0.1373684210526315,0,3.9461256527950512
Karnataka,Hasan,573113,2025,11,6.0,0.0,0.0,6.0,1.0,8.0,9.0,0.0,18.0,18.0,27.0,0.2142857142857142,12,15.0,0.75,0.0,0.2647058823529412,0,2.2934697792178254
Andhra Pradesh,Guntur,522615,2025,3,0.0,0.0,0.0,0.0,427.0,250.0,677.0,76.0,1400.0,1476.0,2153.0,0.0,1136,1017.0,1.1159135559921414,0.0,0.0,0,4.389088928739291
Karnataka,Udupi *,576233,2025,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,4.03578598784584
Telangana,Warangal,506345,2025,12,1.0,0.0,0.0,1.0,42.0,25.0,67.0,3.0,29.0,32.0,99.0,0.01,53,46.0,1.127659574468085,0.0,0.0148514851485148,0,4.548040611846483
Maharashtra,Raigarh,402301,2025,11,21.0,3.0,0.0,24.0,507.0,110.0,617.0,19.0,472.0,491.0,1108.0,0.0216411181244364,530,578.0,0.915371329879102,0.0,0.027802294792586,0,3.450048904128645
Assam,Cachar,788805,2025,6,0.0,0.0,0.0,0.0,44.0,47.0,91.0,0.0,0.0,0.0,91.0,0.0,45,46.0,0.9574468085106383,0.0,0.0,0,4.027746522189753
Andhra Pradesh,Ananthapur,515551,2025,12,5.0,0.0,0.0,5.0,19.0,10.0,29.0,3.0,16.0,19.0,48.0,0.1020408163265306,25,23.0,1.0416666666666667,0.0,0.1388888888888889,0,4.2322256102093165
Karnataka,Bangalore Rural,560067,2025,10,30.0,6.0,6.0,42.0,42.0,62.0,104.0,18.0,152.0,170.0,274.0,0.1527272727272727,138,136.0,1.0072992700729928,0.0,0.1646687697160883,0,3.0407945137510666
Punjab,Patiala,147021,2025,4,0.0,0.0,0.0,0.0,111.0,198.0,309.0,0.0,0.0,0.0,309.0,0.0,146,163.0,0.8902439024390244,0.0,0.0,0,3.599694158567329
Madhya Pradesh,Tikamgarh,472339,2025,7,0.0,0.0,0.0,0.0,964.0,614.0,1578.0,0.0,0.0,0.0,1578.0,0.0,692,886.0,0.7801578354002254,0.0,0.0,0,2.2889731630134924
Jharkhand,Ramgarh,825316,2025,6,0.0,0.0,0.0,0.0,77.0,58.0,135.0,0.0,0.0,0.0,135.0,0.0,63,72.0,0.863013698630137,0.0,0.0,0,2.291981169783474
Rajasthan,Bharatpur,321405,2025,4,0.0,0.0,0.0,0.0,51.0,98.0,149.0,0.0,0.0,0.0,149.0,0.0,68,81.0,0.8292682926829268,0.0,0.0,0,4.128203404107854
Madhya Pradesh,Ratlam,457119,2025,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.6,0,3.622963610284934
Chhattisgarh,Balod,491221,2025,4,0.0,0.0,0.0,0.0,41.0,156.0,197.0,0.0,0.0,0.0,197.0,0.0,99,98.0,1.0,0.0,0.0,0,4.79573114296432
Uttar Pradesh,Ghazipur,233223,2025,4,0.0,0.0,0.0,0.0,157.0,149.0,306.0,0.0,0.0,0.0,306.0,0.0,133,173.0,0.764367816091954,0.0,0.0,0,2.3790199955496
Assam,Sibsagar,785681,2025,5,0.0,0.0,0.0,0.0,28.0,13.0,41.0,0.0,0.0,0.0,41.0,0.0,25,16.0,1.4705882352941178,0.0,0.0,0,3.930241287065267
Odisha,Kendrapara,755011,2025,10,0.0,0.0,0.0,0.0,2.0,19.0,21.0,0.0,6.0,6.0,27.0,0.0,16,11.0,1.3333333333333333,0.0,0.0,0,3.608399758907885
Karnataka,Hasan,573214,2025,6,0.0,0.0,0.0,0.0,13.0,32.0,45.0,0.0,0.0,0.0,45.0,0.0,23,22.0,1.0,0.0,0.0,0,4.476368447402068
Chhattisgarh,Korba,495119,2025,10,34.0,10.0,0.0,44.0,94.0,297.0,391.0,10.0,191.0,201.0,592.0,0.0741989881956155,257,335.0,0.7648809523809523,0.0,0.0800627943485086,0,2.0592775668547763
Odisha,Bargarh,768042,2025,11,32.0,27.0,0.0,59.0,403.0,128.0,531.0,71.0,234.0,305.0,836.0,0.070489844683393,431,405.0,1.061576354679803,0.0,0.0535714285714285,0,3.815404747874757
Tamil Nadu,Villupuram,607209,2025,4,0.0,0.0,0.0,0.0,75.0,21.0,96.0,0.0,0.0,0.0,96.0,0.0,44,52.0,0.8301886792452831,0.0,0.0,0,4.986723767177743
Telangana,Medak,502287,2025,11,53.0,13.0,0.0,66.0,217.0,262.0,479.0,97.0,193.0,290.0,769.0,0.0857142857142857,295,474.0,0.6210526315789474,0.0,0.0950956937799043,0,4.881273097436648
Kerala,Alappuzha,688012,2025,4,0.0,0.0,0.0,0.0,21.0,40.0,61.0,0.0,0.0,0.0,61.0,0.0,27,34.0,0.7714285714285715,0.0,0.0,0,4.180937600425949
Tamil Nadu,Kancheepuram,600130,2025,7,0.0,0.0,0.0,0.0,18.0,15.0,33.0,0.0,0.0,0.0,33.0,0.0,15,18.0,0.7894736842105263,0.0,0.0,0,2.6809718155849387
Odisha,Cuttack,754030,2025,10,12.0,0.0,0.0,12.0,86.0,83.0,169.0,16.0,92.0,108.0,277.0,0.0431654676258992,116,161.0,0.7160493827160493,0.0,0.0620689655172413,0,2.04216113968573
Gujarat,Surat,394520,2025,12,11.0,3.0,0.0,14.0,93.0,74.0,167.0,42.0,446.0,488.0,655.0,0.0213414634146341,344,311.0,1.1025641025641026,0.0,0.0246268656716417,0,2.059339731851831
Haryana,Bhiwani,127026,2025,3,0.0,0.0,0.0,0.0,43.0,75.0,118.0,0.0,0.0,0.0,118.0,0.0,50,68.0,0.7246376811594203,0.0,0.0,0,2.838851928735732
Uttar Pradesh,Sultanpur,228172,2025,7,0.0,0.0,0.0,0.0,33.0,22.0,55.0,0.0,0.0,0.0,55.0,0.0,25,30.0,0.8064516129032258,0.0,0.0,0,2.621523556110026
Telangana,Mahabubnagar,509360,2025,5,0.0,0.0,0.0,0.0,123.0,53.0,176.0,0.0,0.0,0.0,176.0,0.0,92,84.0,1.0823529411764703,0.0,0.0,0,4.841647288385758
Assam,Sonitpur,784502,2025,3,0.0,0.0,0.0,0.0,17.0,11.0,28.0,0.0,0.0,0.0,28.0,0.0,12,16.0,0.7058823529411765,0.0,0.0,0,3.178542157021208
Himachal Pradesh,Shimla,172201,2025,6,0.0,0.0,0.0,0.0,17.0,29.0,46.0,0.0,0.0,0.0,46.0,0.0,21,25.0,0.8076923076923077,0.0,0.0,0,4.0336330553456605
Rajasthan,Jaipur,303803,2025,12,48.0,33.0,0.0,81.0,174.0,162.0,336.0,36.0,210.0,246.0,582.0,0.1389365351629502,251,331.0,0.7560240963855421,0.0,0.108433734939759,0,3.9547628684575584
